C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_29_702.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_29_702.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_29_702.jpg, -0.3956202, 1, 0, 24.52563
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_29_803.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_29_803.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_29_803.jpg, -0.09181347, 1, 0, 25.48964
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_29_920.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_29_920.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_29_920.jpg, 0, 1, 0, 26.61601
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_30_026.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_30_026.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_30_026.jpg, 0, 1, 0, 27.55543
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_30_136.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_30_136.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_30_136.jpg, -0.0635598, 1, 0, 28.48578
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_30_253.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_30_253.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_30_253.jpg, -0.4594203, 1, 0, 29.4517
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_30_373.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_30_373.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_30_373.jpg, -0.5609505, 1, 0, 30.15788
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_30_478.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_30_478.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_30_478.jpg, -0.2428545, 1, 0, 30.19499
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_30_586.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_30_586.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_30_586.jpg, 0, 1, 0, 30.18752
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_30_701.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_30_701.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_30_701.jpg, 0, 1, 0, 30.19011
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_30_806.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_30_806.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_30_806.jpg, 0, 1, 0, 30.1903
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_30_915.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_30_915.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_30_915.jpg, 0, 1, 0, 30.19031
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_31_143.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_31_143.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_31_143.jpg, 0, 1, 0, 30.1903
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_31_243.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_31_243.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_31_243.jpg, 0, 1, 0, 30.1896
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_31_351.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_31_351.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_31_351.jpg, 0, 1, 0, 30.19029
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_31_450.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_31_450.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_31_450.jpg, 0, 1, 0, 30.19032
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_31_555.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_31_555.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_31_555.jpg, 0, 1, 0, 30.19028
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_31_662.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_31_662.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_31_662.jpg, 0, 1, 0, 30.19032
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_31_773.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_31_773.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_31_773.jpg, -0.2938272, 1, 0, 30.16925
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_31_890.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_31_890.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_31_890.jpg, -0.3139524, 1, 0, 30.18419
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_32_007.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_32_007.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_32_007.jpg, 0, 1, 0, 30.18591
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_32_113.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_32_113.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_32_113.jpg, 0, 1, 0, 30.18984
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_32_226.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_32_226.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_32_226.jpg, 0, 1, 0, 30.19028
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_32_331.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_32_331.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_32_331.jpg, 0, 1, 0, 30.19031
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_32_440.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_32_440.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_32_440.jpg, 0, 1, 0, 30.19032
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_32_549.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_32_549.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_32_549.jpg, 0, 1, 0, 30.19028
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_32_671.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_32_671.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_32_671.jpg, 0, 1, 0, 30.19029
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_32_773.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_32_773.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_32_773.jpg, -0.2622651, 1, 0, 30.17304
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_32_881.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_32_881.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_32_881.jpg, -0.5231013, 1, 0, 30.14564
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_32_990.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_32_990.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_32_990.jpg, -0.1948914, 1, 0, 30.19391
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_33_091.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_33_091.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_33_091.jpg, 0, 1, 0, 30.18702
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_33_193.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_33_193.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_33_193.jpg, 0, 1, 0, 30.18996
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_33_325.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_33_325.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_33_325.jpg, 0, 1, 0, 30.19027
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_33_430.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_33_430.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_33_430.jpg, 0, 1, 0, 30.19029
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_33_543.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_33_543.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_33_543.jpg, 0, 1, 0, 30.19022
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_33_648.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_33_648.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_33_648.jpg, 0, 1, 0, 30.19029
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_33_756.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_33_756.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_33_756.jpg, 0, 1, 0, 30.19039
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_33_863.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_33_863.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_33_863.jpg, 0, 1, 0, 30.19032
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_33_971.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_33_971.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_33_971.jpg, 0, 1, 0, 30.19032
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_34_075.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_34_075.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_34_075.jpg, 0, 1, 0, 30.19032
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_34_185.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_34_185.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_34_185.jpg, 0, 1, 0, 30.19032
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_34_290.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_34_290.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_34_290.jpg, 0, 1, 0, 30.1903
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_34_398.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_34_398.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_34_398.jpg, 0, 1, 0, 30.19023
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_34_515.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_34_515.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_34_515.jpg, 0, 1, 0, 30.19029
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_34_645.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_34_645.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_34_645.jpg, 0, 1, 0, 30.19033
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_34_750.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_34_750.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_34_750.jpg, -0.0894285, 1, 0, 30.18832
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_34_854.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_34_854.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_34_854.jpg, -0.3988488, 1, 0, 30.15579
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_34_960.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_34_960.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_34_960.jpg, -0.3437502, 1, 0, 30.18604
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_35_066.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_35_066.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_35_066.jpg, -0.02540581, 1, 0, 30.18631
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_35_196.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_35_196.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_35_196.jpg, 0, 1, 0, 30.18984
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_35_308.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_35_308.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_35_308.jpg, 0, 1, 0, 30.19029
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_35_445.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_35_445.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_35_445.jpg, 0, 1, 0, 30.1903
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_35_562.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_35_562.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_35_562.jpg, 0, 1, 0, 30.1907
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_35_678.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_35_678.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_35_678.jpg, 0, 1, 0, 30.19028
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_35_783.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_35_783.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_35_783.jpg, 0, 1, 0, 30.19032
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_35_893.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_35_893.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_35_893.jpg, 0, 1, 0, 30.19031
C:\Users\pirom\Desktop\Data\IMG\center_2023_06_07_18_52_35_996.jpg, C:\Users\pirom\Desktop\Data\IMG\left_2023_06_07_18_52_35_996.jpg, C:\Users\pirom\Desktop\Data\IMG\right_2023_06_07_18_52_35_996.jpg, 0, 1, 0, 30.19032
